train_epoch_scores
9.43
17.425
24.705
31.11
36.25
40.315
43.3275
46.515
48.545
50.655
52.125
54.0425
55.0525
56.1775
57.1525
57.65
58.7275
59.56
59.865
60.4075
61.005
61.2125
61.625
61.805
62.2825
62.555
62.82
63.4075
63.055
63.8675
63.545
64.0625
64.0175
64.3025
64.655
64.8525
64.6675
64.915
65.0525
65.4875
65.1275
65.48
65.3225
65.1025
65.375
65.91
65.8675
65.585
66.1975
65.865
65.8775
66.09
66.065
66.1925
66.5125
66.14
66.375
66.545
66.7575
66.48
66.475
66.5625
67.165
66.6875
66.835
66.5525
66.5775
66.87
67.175
67.185
67.635
66.6875
67.2375
67.2425
67.11
67.25
67.02
67.6125
67.09
66.9775
67.63
67.22
67.265
67.805
67.2075
67.34
67.385
67.535
67.9575
67.315
67.215
67.4575
67.4975
67.625
67.685
67.245
67.965
67.85
67.8675
67.23
67.5525
67.74
67.3625
68.06
67.9575
67.6625
67.9475
67.975
67.765
67.6075
68.2175
68.065
68.0325
67.9975
67.82
67.6525
67.995
67.98
68.0025
67.4025
79.655
83.32
84.645
85.7725
86.7875
87.3475
87.765
88.06
88.5575
88.5025
88.8025
89.0575
88.9375
88.815
88.975
88.7125
88.96
88.6225
88.6025
88.6175
88.3875
88.4025
88.42
88.91
88.765
88.6875
88.3925
88.3325
89.055
88.5575
88.4725
88.915
88.8525
88.98
89.03
89.15
89.5025
89.0075
89.2075
89.425
95.1725
96.9975
97.57
97.815
98.17
98.415
98.615
98.71
98.7925
98.835
98.98
99.085
98.9975
99.0525
99.1975
99.1925
99.2775
99.2475
99.345
99.3425
99.37
99.355
99.44
99.425
99.45
99.455
99.5325
99.5075
99.5075
99.6075
99.525
99.5675
99.5475
99.54
99.58
99.645
99.59
99.6725
99.6125
99.64
99.7675
99.795
99.83
99.7775
99.8125
99.8375
99.8375
99.8275
99.86
99.8425
99.845
99.87
99.83
99.8375
99.83
99.865
99.895
99.8375
99.855
99.875
99.855
99.86
99.8425
99.84
99.87
99.8775
99.8675
99.8925
99.875
99.895
99.8775
99.8825
99.8875
99.865
99.865
99.8725
99.8725
99.9
99.8875
99.8825
99.88
99.8675
99.8725
99.89
99.865
99.8925
99.875
99.89
99.86
99.88
99.8775
99.865
99.9125
99.905
99.8875
99.9025
99.9
99.895
99.88
99.8975
99.89
99.9125
99.8925
99.92
99.8875
99.8925
99.8875
99.905
99.9
99.9125
99.92
99.905
99.9025
99.9175
99.935
99.9025
99.9
99.895
99.9425
99.89
99.9175
99.92
99.9225
99.905
99.885
99.91
99.9075
99.9175
99.93
99.9
99.9175
99.9175
99.9175
99.91
99.8675
99.895
99.9425
99.91
99.925
99.955
