devepoch_precision
12.74
19.48
24.58
26.71
33.55
37.12
37.54
37.51
39.24
45.21
41.4
42.33
45.95
45.68
44.0
45.66
46.53
47.52
46.71
49.01
47.79
47.76
44.94
43.44
47.11
47.24
46.96
50.88
52.42
49.16
48.66
47.98
43.39
51.54
46.86
51.86
48.92
52.84
49.67
51.36
51.98
50.84
51.36
46.81
53.79
53.3
48.76
47.08
49.54
45.09
48.95
48.28
53.6
41.39
49.37
48.47
50.7
46.17
48.91
49.33
52.82
53.7
50.49
50.15
50.41
54.24
49.77
46.18
52.53
50.82
45.9
53.33
47.71
51.4
51.52
51.48
52.01
51.27
49.4
49.71
53.98
49.6
47.4
52.2
53.34
54.82
53.06
54.21
54.27
50.5
50.11
53.95
50.11
46.28
50.96
52.19
53.91
51.57
52.76
52.4
52.86
50.99
50.63
51.82
50.65
52.75
50.46
52.08
48.79
52.51
49.06
47.64
51.14
39.04
51.86
53.21
50.23
49.09
48.27
48.31
69.51
69.3
69.83
69.52
68.87
68.96
69.35
68.16
67.99
68.19
67.83
67.84
66.37
65.25
65.88
65.07
66.12
64.39
65.05
64.11
65.25
64.77
64.25
64.94
63.0
64.83
64.77
63.42
63.42
63.65
64.27
64.99
63.65
63.76
63.16
63.88
63.1
62.65
61.71
65.05
70.86
71.02
70.88
71.23
71.04
70.7
70.97
70.99
70.95
71.05
70.79
71.15
71.19
70.87
71.1
71.15
71.35
71.08
71.57
70.99
71.0
70.89
71.26
71.37
71.52
70.92
70.97
70.57
71.14
71.26
71.45
70.9
70.82
71.0
71.14
70.85
71.01
71.18
71.19
70.85
71.35
71.14
71.25
71.28
71.4
71.24
71.53
71.24
71.26
71.49
71.31
71.36
71.46
71.32
71.38
71.26
71.4
71.35
71.51
71.45
71.68
71.39
71.43
71.59
71.41
71.39
71.46
71.32
71.46
71.27
71.33
71.42
71.38
71.48
71.39
71.32
71.48
71.35
71.33
71.31
71.27
71.33
71.31
71.26
71.44
71.39
71.36
71.45
71.46
71.22
71.31
71.28
71.38
71.4
71.44
71.39
71.37
71.36
71.32
71.41
71.23
71.25
71.35
71.32
71.53
71.46
71.26
71.21
71.49
71.38
71.26
71.3
71.46
71.29
70.99
71.19
71.38
71.45
71.21
71.17
71.17
71.31
71.3
71.16
71.51
71.3
71.1
71.34
71.37
71.45
71.56
71.43
71.3
71.32
71.28
71.25
71.48
71.18
71.28
71.14
