trainepoch_precision
6.825
14.69
22.0975
29.5425
35.825
40.49
43.74
46.4
48.39
49.645
50.6725
51.6575
52.255
53.49
53.735
54.1175
54.4375
55.045
55.6675
55.6975
56.12
56.375
56.685
56.625
56.9425
57.3675
57.09
57.1475
57.405
57.8275
57.7475
57.8275
58.04
58.0775
58.4175
58.105
58.3375
58.235
58.42
58.7125
58.4825
59.0425
58.4775
58.67
58.6525
58.95
59.2775
59.2475
59.2475
59.015
59.1975
59.355
59.46
59.1175
59.405
59.545
59.1625
59.575
59.845
59.7
59.615
59.46
59.7125
59.3775
59.7075
59.5825
59.8475
59.72
59.545
59.42
59.865
60.0375
59.4375
60.315
59.8425
59.5975
60.29
59.72
59.8975
59.7
59.76
60.15
60.15
59.8475
60.0975
59.9375
60.0675
60.0175
59.8175
60.0625
60.1575
59.9525
59.7125
60.0325
60.0225
59.985
74.945
79.16
81.285
81.99
82.995
83.135
83.4525
83.2175
82.7975
83.72
83.45
83.725
83.8225
83.965
84.0375
84.26
84.3725
85.05
85.0075
85.2225
85.42
85.715
85.5975
86.155
86.1425
86.4975
86.56
86.86
86.9775
86.815
86.8375
87.6375
84.3075
86.25
87.075
87.8
88.6925
89.4525
90.2025
90.75
91.305
92.2975
92.9125
93.4625
94.1625
94.6825
95.0525
95.6375
96.08
96.43
96.625
96.915
97.1425
97.555
97.5975
97.905
98.0275
98.15
98.46
98.5175
98.5625
98.575
98.73
98.8225
98.8025
98.9775
98.935
99.01
98.9575
99.0425
99.205
99.0575
99.1675
99.1675
99.215
99.0675
99.1075
99.06
99.27
99.1975
97.6375
97.96
98.19
98.255
98.3525
98.3575
98.51
98.645
98.725
98.73
98.8475
98.815
98.83
98.9575
98.9525
98.94
99.0025
99.01
99.1325
99.1525
99.1175
99.31
99.2525
99.21
99.28
99.3125
99.37
99.375
99.4325
99.4125
99.4525
99.4425
99.465
99.4925
99.505
99.515
99.595
99.5525
99.57
99.5725
99.5975
99.58
99.645
99.5975
99.6075
99.7025
99.62
99.6875
99.66
99.69
99.67
99.7475
99.655
99.71
99.69
99.7825
99.765
99.715
99.8175
99.745
99.765
99.7875
99.735
99.77
99.78
99.83
99.7625
99.8225
99.81
99.8125
99.795
99.855
99.8175
99.8375
99.8125
99.815
99.83
99.8125
99.8675
99.8475
99.8525
99.845
99.85
99.8475
99.885
99.8475
99.88
99.865
99.85
99.86
99.8675
99.8575
99.89
99.88
99.885
99.9075
99.895
