trainepoch_precision
33.935
51.525
62.2875
67.75
71.3025
74.6825
77.0475
78.2725
79.9275
80.57
81.33
82.03
82.46
82.9025
83.21
83.6675
84.3225
84.35
84.5025
84.6725
84.4075
85.1
85.0
84.925
85.4325
85.1425
85.655
85.5625
85.47
85.8275
86.04
85.67
86.2025
86.4175
85.92
86.29
86.275
86.4625
86.2175
86.2325
86.435
86.62
86.215
86.3925
86.5625
86.41
86.6
86.5925
87.0725
86.5775
86.8075
87.0375
86.605
86.6025
86.855
86.83
86.7525
87.105
86.7875
87.1225
86.5525
87.115
87.175
87.085
86.9
86.9375
87.0525
86.77
86.935
87.2725
86.92
86.9025
87.17
87.0125
87.065
86.955
87.305
87.1375
87.23
87.235
87.31
87.41
87.3425
87.195
87.0675
87.12
87.1275
87.4025
87.4
87.1175
87.275
87.02
87.26
87.12
87.2475
87.13
87.13
87.145
87.395
87.33
87.335
87.5325
87.3725
87.3025
87.39
87.3175
87.23
87.175
87.4
87.3875
87.2025
87.2575
87.2675
87.5475
87.2225
87.425
87.43
87.605
87.45
87.2025
92.42
94.17
94.7925
95.135
95.4225
95.7825
95.8325
96.0425
96.035
96.0525
95.9925
95.98
96.215
96.14
95.75
96.09
96.0525
95.88
95.9425
95.7725
95.895
95.6675
96.09
95.795
95.685
95.9125
95.81
95.83
95.83
95.7325
95.8125
95.795
95.8325
95.715
95.6625
95.8675
96.0
95.7775
95.9475
95.8675
98.0975
98.9325
99.16
99.26
99.3625
99.445
99.4525
99.625
99.56
99.67
99.6025
99.65
99.6925
99.735
99.7375
99.81
99.7625
99.8025
99.835
99.86
99.8575
99.8525
99.84
99.8625
99.875
99.855
99.9075
99.91
99.8675
99.88
99.91
99.895
99.8875
99.8925
99.865
99.9125
99.935
99.9375
99.905
99.9225
99.9325
99.9625
99.9625
99.9575
99.9425
99.9575
99.9525
99.9575
99.9475
99.9475
99.965
99.9825
99.9725
99.96
99.9525
99.965
99.9575
99.975
99.9875
99.9775
99.9675
99.97
99.975
99.97
99.9825
99.975
99.9725
99.97
99.9775
99.965
99.9725
99.975
99.9825
99.975
99.985
99.9675
99.975
99.99
99.9825
99.9725
99.965
99.985
99.97
99.9875
99.9825
99.9825
99.9825
99.975
99.9775
99.975
99.9775
99.99
99.98
99.9725
99.985
99.98
99.9775
99.9925
99.9775
99.9775
99.99
99.9925
99.9775
99.985
99.9825
99.9825
99.99
99.975
99.9825
99.98
99.9825
99.99
99.9875
99.98
99.99
99.985
99.985
99.98
99.98
99.98
99.98
99.995
99.9825
99.9875
99.985
99.9925
99.985
99.9825
99.98
99.99
99.99
99.9925
99.9875
99.985
99.99
99.9825
99.99
99.995
99.985
99.9825
