devepoch_precision
26.39
44.66
41.51
54.81
51.65
63.68
54.19
50.33
54.11
62.67
56.75
58.58
46.92
55.68
31.3
51.66
61.31
54.26
64.85
60.22
68.19
60.38
70.14
70.56
65.93
67.17
67.52
69.95
63.27
70.83
67.55
68.57
73.12
73.22
71.43
64.27
68.82
67.78
77.21
69.22
70.96
73.35
72.55
65.39
71.75
62.17
76.95
71.06
49.38
75.0
64.89
71.01
57.82
75.78
67.5
69.44
79.57
49.48
64.93
70.02
67.61
64.17
53.19
60.48
67.75
62.76
66.43
73.44
64.75
69.6
63.58
76.85
75.71
68.5
69.37
65.62
74.93
80.32
77.26
75.47
67.96
69.25
71.61
74.57
76.48
74.64
81.64
76.67
79.1
76.32
75.29
76.52
77.92
77.77
80.57
75.89
80.24
74.5
79.29
72.87
72.73
78.97
65.01
77.34
74.15
78.33
69.86
74.02
74.78
77.66
79.65
74.58
78.42
74.34
79.91
74.47
66.99
78.69
74.16
76.68
77.77
79.9
80.38
78.31
75.38
71.64
79.01
81.51
81.38
65.33
79.02
80.33
81.56
80.08
74.88
78.96
74.09
74.02
77.2
75.63
79.92
82.58
78.09
75.38
80.33
76.96
77.3
76.75
76.2
78.48
78.6
81.42
76.73
80.64
74.09
73.65
81.62
77.05
77.67
70.04
72.03
77.18
83.34
79.02
74.73
74.38
82.3
70.74
81.1
80.8
70.44
79.19
78.79
76.46
77.16
66.5
77.33
83.05
80.26
72.78
81.45
81.48
78.46
67.99
77.75
73.91
75.76
73.24
74.53
72.07
71.64
76.56
79.54
76.1
79.83
82.37
76.82
78.8
76.55
80.57
82.53
78.41
75.82
73.31
76.32
75.93
80.94
82.07
74.74
74.38
78.24
78.31
77.88
81.01
77.89
80.14
79.94
78.82
78.02
78.06
78.59
77.15
79.22
78.11
77.63
72.61
77.56
77.12
60.42
79.26
68.53
73.86
76.34
76.03
80.34
75.29
73.81
78.31
80.14
76.03
90.03
89.9
90.22
90.08
90.18
89.98
88.1
88.95
88.84
89.47
88.72
88.25
87.91
88.25
87.74
87.56
87.79
87.89
87.22
87.6
86.1
87.06
87.65
87.94
88.41
87.94
87.36
87.8
86.28
86.06
82.15
86.63
84.54
84.73
86.33
86.29
85.54
86.0
87.37
85.68
85.4
88.39
85.78
88.0
88.67
87.03
88.3
83.98
87.68
85.27
81.58
85.59
84.76
88.07
86.02
85.84
84.23
88.38
86.56
86.12
87.96
86.93
86.13
87.47
88.28
83.9
84.38
82.22
88.71
88.31
88.25
85.68
86.45
81.81
87.83
87.27
87.03
87.12
86.33
88.26
91.84
91.8
91.83
92.0
91.93
91.84
91.93
91.44
91.81
91.89
91.94
92.02
91.81
91.87
92.0
91.78
91.9
91.69
91.73
91.88
92.03
92.03
91.87
91.97
91.94
91.87
91.71
91.59
91.73
91.93
91.77
91.71
91.68
91.83
91.62
91.86
91.66
91.77
91.49
91.86
91.57
91.84
91.62
91.67
91.64
91.64
91.68
91.58
91.75
91.68
91.61
91.61
91.52
91.8
91.5
91.88
91.39
91.66
91.64
91.77
91.68
91.7
91.84
91.99
91.51
91.06
91.58
91.54
91.15
91.64
91.26
91.65
91.33
91.58
91.43
91.39
90.99
91.41
91.2
91.33
91.77
91.77
91.81
91.81
91.82
91.78
91.94
91.9
91.68
91.78
91.83
91.89
91.88
91.88
92.13
91.7
92.05
91.77
91.98
91.94
92.08
91.94
91.88
91.78
91.8
91.94
91.61
91.66
91.81
91.94
91.68
91.67
91.67
91.77
91.73
91.97
91.6
91.66
91.8
91.58
91.67
91.79
91.84
91.55
91.88
91.8
91.77
91.66
91.89
91.68
91.75
91.71
91.5
91.9
91.69
91.91
91.47
91.77
91.64
91.78
91.6
91.86
91.63
91.8
91.64
91.75
91.85
91.73
91.41
91.73
91.73
91.89
91.73
91.76
91.55
91.66
91.75
91.66
91.52
91.56
91.82
91.71
91.62
91.67
91.66
91.81
91.75
91.6
91.78
91.84
91.87
91.58
91.69
91.33
91.61
91.39
91.65
91.72
91.34
91.48
91.44
91.51
91.66
91.66
91.72
91.62
91.48
91.61
91.51
91.77
91.7
91.46
91.53
91.3
91.66
91.49
91.52
91.75
91.7
91.39
91.74
91.75
91.79
91.73
91.66
91.68
91.57
91.64
91.12
91.86
91.45
91.56
91.48
91.67
91.67
91.7
91.64
91.48
91.27
91.42
91.49
91.29
91.54
91.7
91.48
91.33
91.52
91.41
91.44
91.44
91.62
91.57
91.52
91.38
91.39
91.66
91.35
91.44
91.69
91.51
91.48
91.36
91.49
91.25
91.39
91.27
91.43
91.37
91.43
91.45
91.58
91.39
91.31
91.36
91.24
91.34
91.16
91.31
91.29
91.26
91.17
91.58
91.63
91.69
91.27
91.57
91.36
91.46
91.39
91.48
91.41
91.04
91.4
91.19
91.23
91.35
91.44
91.24
91.41
91.15
