trainepoch_time
19.797662258148193
40.639102935791016
61.369009494781494
82.09277415275574
102.8613600730896
123.6154305934906
144.33745622634888
165.06561136245728
185.79600405693054
206.52271676063538
227.26723456382751
248.0259165763855
268.75979256629944
289.5206296443939
310.2390241622925
330.96757531166077
351.7015163898468
372.4530737400055
393.18317556381226
413.89446115493774
434.6384365558624
455.3608977794647
476.0818045139313
496.80436277389526
517.5229859352112
538.2488186359406
558.9498543739319
579.7107629776001
600.4609146118164
621.2240216732025
641.9565536975861
662.6835298538208
683.405740737915
704.1241338253021
724.8404619693756
745.621917963028
766.3211939334869
787.0399537086487
807.7539088726044
828.4649357795715
849.1435642242432
869.8425805568695
890.5427205562592
911.2938220500946
931.9984526634216
952.6530478000641
973.3549602031708
994.0429050922394
1014.7713539600372
1035.5105638504028
1056.2596611976624
1077.0112898349762
1097.7568504810333
1118.494929075241
1139.201364517212
1159.926548242569
1180.6647853851318
1201.4012439250946
1222.129317522049
1242.8858041763306
1263.6413917541504
1284.3649082183838
1305.0897686481476
1325.8127405643463
1346.5240778923035
1367.2690842151642
1388.0190162658691
1408.8050475120544
1429.5696294307709
1450.3332595825195
1471.0940508842468
1491.8333110809326
1512.5957872867584
1533.2568881511688
1554.0038526058197
1574.645287513733
1595.4039833545685
1616.1108117103577
1636.8368620872498
1657.5877192020416
1678.3191311359406
1698.9909491539001
1719.7299404144287
1740.4717407226562
1761.2006616592407
1781.9720530509949
1802.6686067581177
1823.3962342739105
1844.0899732112885
1864.766696691513
1885.5178892612457
1906.2568609714508
1926.9755699634552
1947.7387700080872
1968.4544394016266
1989.205329656601
2009.9358594417572
2030.6818306446075
2051.415459394455
2072.1288135051727
2092.853471517563
2113.5979619026184
2134.3643882274628
2155.133207798004
2175.8529167175293
2196.58735537529
2217.3259840011597
2238.0694053173065
2258.824940443039
2279.572840452194
2300.318428516388
2321.084883928299
2341.8396289348602
2362.6074512004852
2383.338761806488
2404.069725751877
2424.8127233982086
2445.6343235969543
2466.3296813964844
2487.0618076324463
2507.7916102409363
2528.526400089264
2549.280917406082
2569.975480556488
2590.705412864685
2611.4310715198517
2632.4905214309692
2653.246267557144
2674.0063536167145
2694.7498166561127
2715.5008776187897
2736.2278990745544
2756.944655895233
2777.6774241924286
2798.463440179825
2819.2195398807526
2839.9855840206146
2860.7247269153595
2881.503659248352
2902.245888233185
2922.9284851551056
2943.6647868156433
2964.4287724494934
2985.1766538619995
3005.7887201309204
3026.5625455379486
3047.3229224681854
3068.039331674576
3088.7760047912598
3109.5362067222595
3130.309414625168
3151.094980955124
3171.8678181171417
3192.6206583976746
3213.4181163311005
3234.1308360099792
3254.9038693904877
3275.687689781189
3296.4457314014435
3317.223687171936
3338.0221354961395
3358.7725427150726
3379.515338897705
3400.2863121032715
3421.01788687706
3441.778438806534
3462.5422053337097
3483.2656686306
3504.0037994384766
3524.802664756775
3545.5787699222565
3566.3284380435944
3587.070692062378
3607.809914112091
3628.578573703766
3649.2875888347626
3670.0435559749603
3690.7847323417664
3711.5150775909424
3732.267942428589
3753.050656080246
3773.8712887763977
3794.6172766685486
3815.357942342758
3836.139904499054
3856.945095062256
3877.744602203369
3898.5260269641876
3919.2967569828033
3940.032428741455
3960.7816700935364
3981.5759241580963
4002.341151714325
4023.087830543518
4043.8631591796875
4064.605786085129
4085.3362703323364
4106.110215425491
4126.861253023148
4147.654714107513
4168.439319610596
4189.279952287674
4210.021436452866
4230.815856933594
4251.567432641983
4272.328056812286
4293.121171236038
4313.875416994095
4334.639570474625
4355.389506578445
4376.13568687439
4396.934581756592
4417.699722766876
4438.491702795029
4459.3104157447815
4480.059272289276
4500.810319900513
4521.576936483383
4542.338849306107
4563.105489730835
4583.8591730594635
4604.6210470199585
4625.406990766525
4646.181050300598
4666.969522714615
4687.721156358719
4708.469363451004
4729.239131689072
4750.004862785339
4770.75962138176
4791.5129408836365
4812.265446901321
4833.0050230026245
4853.752614736557
4874.533282279968
4895.291889190674
4916.024299621582
4936.795971155167
4957.516329288483
4978.259544372559
4999.014796257019
5019.803957462311
5040.558977842331
5061.275778770447
5082.017534255981
5102.767284393311
5123.490073680878
5144.265707731247
5165.027563333511
5185.789368391037
5206.596791744232
5227.377230644226
5248.137191057205
5268.895058393478
5289.660284757614
5310.446812391281
5331.202628135681
5351.97811627388
5372.742889165878
5393.491484642029
5414.28142285347
5435.023427248001
5455.679727077484
5476.451077222824
5497.268213510513
5518.086681842804
5538.803973674774
5559.576552629471
5580.339545726776
5601.143934726715
5621.923313140869
5642.69916510582
5663.4462604522705
5684.221414804459
5705.009199857712
5725.817237377167
5746.593829631805
5767.359378576279
5788.153051376343
5808.95699596405
5830.039612770081
5851.044298171997
5871.7990555763245
5892.535886287689
5913.288594484329
5934.094511508942
5954.863386631012
5975.634411096573
5996.378791093826
6017.145988941193
6037.9548671245575
6058.738817214966
6079.533937215805
6100.219507217407
6120.9749846458435
6141.72992348671
6162.475173711777
6183.236293792725
6204.01259469986
6224.768431901932
