train_epoch_scores
28.4275
43.555
54.205
61.7375
66.02
70.045
73.415
76.43
78.545
80.065
80.835
81.815
82.4225
82.9075
83.88
84.2725
84.41
84.8675
85.3675
85.3775
85.645
85.9175
85.8075
86.0725
86.3975
86.6925
86.5625
87.045
87.3325
87.2675
87.3725
87.48
87.4075
87.5075
87.67
87.705
88.025
87.8825
87.9975
87.6525
88.2375
88.2875
88.365
88.315
88.4
88.335
88.67
88.8825
88.675
88.62
88.64
88.63
88.955
88.5425
88.9075
88.9
89.1575
89.075
88.9625
89.24
89.205
89.11
89.2325
89.2975
89.2725
89.185
89.2325
88.905
89.3375
89.3175
89.185
89.44
89.4
89.07
89.1575
89.31
89.5025
89.5175
89.53
89.39
89.4
89.6575
89.4825
89.37
89.555
89.7925
89.73
89.2325
89.6625
89.4
89.64
89.75
89.6575
89.6225
89.7825
89.4325
89.8025
89.58
89.805
89.6425
89.8475
94.465
96.145
96.7825
97.2175
97.4825
97.73
98.15
98.2025
98.4125
98.71
98.7375
98.7975
98.9525
98.945
99.145
99.245
99.205
99.24
99.2775
99.2675
99.375
99.27
99.4025
99.205
99.39
99.1575
99.27
99.165
99.29
99.2675
99.2575
99.2775
99.2425
98.9875
99.115
99.095
99.05
98.965
98.9075
99.0325
98.9725
98.875
98.925
98.9125
99.315
99.4475
99.5625
99.5725
99.655
99.65
99.645
99.665
99.695
99.7175
99.76
99.715
99.7875
99.7825
99.7575
99.77
99.785
99.8375
99.8075
99.8125
99.755
99.7925
99.81
99.83
99.8475
99.815
99.8525
99.845
99.855
99.8425
99.865
99.9
99.8675
99.8325
99.87
99.8575
99.885
99.91
99.86
99.865
99.895
99.895
99.8825
99.9
99.87
99.8975
99.885
99.9075
99.9175
99.92
99.915
99.905
99.9225
99.9475
99.9225
99.9525
99.9325
99.9475
99.945
99.94
99.92
99.915
99.93
99.915
99.935
99.9425
99.96
99.925
99.9475
99.9375
99.9125
99.92
99.9575
99.97
99.94
99.9425
99.96
99.9325
99.955
99.925
99.9475
99.9525
99.9575
99.95
99.955
99.9575
99.94
99.955
99.965
99.96
99.965
99.9575
99.95
99.965
99.9625
99.965
99.9725
99.9525
99.95
99.975
