devepoch_precision
40.19
49.33
53.19
60.39
58.41
62.49
57.39
65.9
70.37
75.72
72.65
66.44
78.11
75.5
73.01
75.99
74.9
74.34
79.11
78.38
75.26
75.85
75.48
79.91
73.17
72.86
77.67
81.13
75.56
80.42
78.08
81.18
84.64
78.57
85.08
77.33
82.76
85.21
79.4
81.27
82.6
83.46
75.36
82.41
80.17
79.81
79.42
82.33
87.0
83.17
78.3
83.44
83.37
76.04
81.44
83.2
82.54
76.7
83.54
83.28
83.0
81.81
80.58
78.31
76.67
79.92
77.82
77.43
84.5
79.68
85.45
83.05
86.05
85.6
84.31
81.46
86.6
85.67
83.65
83.53
84.41
83.83
81.92
72.77
85.73
79.64
75.98
81.33
81.75
81.04
78.51
79.59
80.32
86.17
83.12
83.18
77.02
85.19
80.95
84.67
81.84
72.05
77.92
83.57
85.5
82.32
79.18
84.05
84.44
85.08
85.79
83.75
83.77
85.72
85.81
83.86
80.68
81.34
79.83
82.04
92.47
92.13
92.61
92.69
91.71
91.96
91.64
92.76
92.02
92.39
92.25
91.19
90.73
90.78
92.52
88.81
90.44
91.25
91.22
90.73
88.58
91.11
91.02
88.37
90.09
91.78
90.86
90.61
89.65
90.56
89.6
89.86
88.01
90.98
91.42
91.39
88.64
89.63
90.34
90.6
93.48
93.7
93.87
93.73
93.77
93.97
93.57
93.75
93.91
93.74
93.6
93.7
93.74
93.76
93.66
93.66
93.75
93.69
94.0
93.77
93.53
93.74
93.06
93.22
93.53
93.58
93.48
93.56
93.59
93.3
92.91
93.15
93.36
92.81
93.32
93.41
93.2
92.79
92.99
92.8
93.62
93.94
93.97
93.84
93.87
94.06
94.02
93.88
94.04
94.08
93.93
94.02
94.04
94.07
93.88
93.96
94.11
94.08
93.95
94.01
94.13
93.97
94.02
94.05
93.95
94.08
94.12
94.04
94.03
94.02
94.11
94.06
93.98
94.02
94.07
94.04
93.81
93.92
94.0
93.82
93.98
93.94
93.99
94.03
93.97
93.98
94.05
93.84
93.92
94.04
93.96
93.95
94.09
94.07
93.9
94.01
94.04
93.84
94.07
93.97
94.04
94.08
94.0
94.02
94.05
94.0
94.07
94.02
94.02
94.02
94.06
94.01
93.99
94.05
94.06
94.01
94.05
93.68
93.62
93.75
93.58
93.58
93.87
93.96
93.56
93.87
93.84
93.92
93.83
93.8
93.93
94.05
93.96
93.8
94.08
94.01
93.9
93.96
93.96
93.93
