devepoch_precision
17.97
44.73
43.73
53.92
60.24
62.05
70.39
69.63
74.84
71.01
64.04
77.98
78.03
80.27
71.01
63.12
78.69
78.05
73.77
78.43
78.74
81.3
80.77
80.85
82.78
78.63
82.37
83.02
80.24
77.69
82.61
75.8
75.11
81.97
78.88
80.49
81.87
85.12
82.27
83.05
80.14
81.87
82.36
86.03
86.47
82.56
78.57
83.99
75.16
77.13
83.21
84.44
83.31
76.87
81.33
80.17
82.67
86.47
84.99
81.58
83.42
84.86
79.0
73.71
78.19
76.61
82.3
83.46
79.49
80.58
82.63
81.5
82.8
83.63
72.41
86.02
82.51
83.39
76.93
80.14
83.89
82.86
81.06
82.02
79.16
77.57
80.05
81.0
84.68
82.29
84.36
76.83
79.59
86.26
84.13
85.57
82.78
82.89
83.14
83.45
87.92
83.71
80.71
82.89
78.44
81.16
87.36
82.77
74.81
76.21
81.77
84.27
81.43
83.16
81.23
80.06
82.98
85.68
83.06
79.05
92.43
92.84
92.53
92.37
91.99
92.41
91.96
92.08
92.06
91.22
90.76
92.73
91.56
91.56
89.04
90.94
90.6
89.9
91.67
90.55
91.77
90.94
90.42
90.1
92.07
88.93
91.39
91.62
90.59
90.61
88.56
91.33
89.86
89.04
89.46
89.52
91.29
90.21
88.75
90.51
94.05
94.15
94.42
94.39
94.33
94.17
94.34
94.49
94.24
94.27
94.4
94.51
94.38
94.41
94.5
94.4
94.36
94.63
94.51
94.56
94.53
94.37
94.49
94.52
94.53
94.32
94.54
94.5
94.53
94.49
94.55
94.47
94.42
94.34
94.49
94.44
94.64
94.75
94.65
94.43
94.54
94.64
94.51
94.46
94.62
94.48
94.58
94.65
94.56
94.63
94.63
94.6
94.56
94.68
94.54
94.67
94.67
94.73
94.66
94.63
94.67
94.62
94.68
94.68
94.66
94.6
94.7
94.6
94.79
94.7
94.59
94.6
94.7
94.63
94.75
94.74
94.77
94.75
94.56
94.72
94.63
94.78
94.76
94.64
94.6
94.69
94.66
94.51
94.63
94.67
94.57
94.68
94.66
94.68
94.66
94.58
94.74
94.65
94.62
94.62
94.56
94.61
94.48
94.5
94.59
94.62
94.62
94.58
94.63
94.52
94.62
94.69
94.61
94.54
94.7
94.66
94.51
94.66
94.53
94.52
94.62
94.63
94.62
94.62
94.57
94.71
94.66
94.73
94.61
94.58
94.59
94.58
94.59
94.59
94.58
94.57
94.58
94.66
94.48
94.45
