devepoch_precision
47.93
62.98
69.35
73.12
72.76
78.92
80.98
77.94
79.08
82.1
80.94
83.68
77.25
80.01
80.78
82.76
81.98
82.89
83.14
85.17
85.43
85.31
83.23
84.76
83.46
82.38
84.13
82.85
83.14
85.51
83.67
81.16
86.34
84.53
83.36
80.21
84.79
85.23
78.97
83.83
78.79
84.21
87.16
86.03
83.69
84.33
84.29
85.02
85.96
81.88
84.94
85.17
83.18
82.09
82.4
84.21
84.77
84.22
82.84
85.96
86.29
81.61
86.7
87.26
83.41
83.83
82.96
84.82
85.9
84.46
85.96
86.85
82.55
84.44
85.88
85.88
87.92
87.21
86.8
86.55
88.12
84.09
83.79
86.96
84.77
86.24
86.06
81.43
83.92
86.78
87.57
82.27
85.9
85.71
84.1
81.81
85.58
86.06
86.71
86.33
86.87
85.7
86.41
84.72
86.42
86.7
86.7
86.95
86.18
82.49
85.6
86.72
83.9
83.89
86.72
87.76
80.96
86.94
88.19
86.15
93.33
93.34
93.28
93.37
93.26
93.53
93.22
92.89
92.84
93.23
92.8
92.12
91.7
91.96
91.71
92.04
92.25
92.52
91.41
91.47
91.52
91.07
91.63
91.57
91.55
90.77
91.59
91.39
91.01
92.0
91.37
91.3
91.47
90.82
90.82
91.38
90.38
90.37
91.37
91.68
93.62
93.83
94.01
94.12
94.12
94.13
94.28
94.2
94.31
94.46
94.39
94.36
94.45
94.45
94.37
94.58
94.57
94.38
94.48
94.28
94.28
94.4
94.32
94.62
94.54
94.4
94.45
94.54
94.3
94.54
94.59
94.17
94.47
94.54
94.6
94.53
94.49
94.38
94.51
94.66
94.55
94.61
94.64
94.66
94.61
94.66
94.64
94.57
94.53
94.53
94.63
94.77
94.56
94.68
94.66
94.61
94.56
94.57
94.65
94.61
94.57
94.7
94.59
94.56
94.62
94.82
94.67
94.58
94.58
94.59
94.55
94.5
94.73
94.66
94.61
94.62
94.68
94.59
94.61
94.58
94.72
94.61
94.59
94.61
94.58
94.52
94.62
94.59
94.69
94.64
94.59
94.67
94.6
94.58
94.76
94.71
94.77
94.73
94.72
94.8
94.53
94.55
94.84
94.73
94.7
94.5
94.64
94.6
94.69
94.72
94.81
94.59
94.52
94.71
94.7
94.66
94.8
94.62
94.54
94.62
94.7
94.66
94.71
94.69
94.66
94.63
94.78
94.72
94.78
94.64
94.74
94.77
94.66
94.79
94.75
94.79
94.68
94.71
94.62
94.68
