devepoch_precision
32.29
50.96
60.56
63.71
66.92
60.44
64.56
73.19
69.51
65.55
70.89
71.81
73.57
67.28
70.22
72.96
70.66
65.48
73.27
72.6
77.92
72.63
74.37
74.82
76.42
68.99
72.31
72.81
74.95
76.91
79.14
78.05
72.35
75.18
69.64
72.42
70.84
78.19
59.22
77.54
75.12
72.93
78.58
79.63
76.39
76.0
74.4
74.07
72.32
77.92
73.53
67.49
78.89
78.12
72.14
74.85
68.98
73.42
73.29
79.06
73.57
75.1
80.63
80.0
79.34
76.36
73.16
79.5
75.08
72.17
80.69
75.33
79.32
79.07
77.2
78.03
74.21
78.57
77.12
77.46
75.37
76.91
75.56
76.61
78.36
77.7
73.61
76.61
79.23
73.45
70.8
78.31
78.06
80.55
74.54
73.42
73.45
73.17
72.71
77.62
71.09
69.86
71.58
80.25
81.04
80.23
79.3
77.33
70.91
80.67
78.13
76.99
75.1
77.01
81.6
61.2
77.4
77.44
77.73
69.79
89.86
89.84
89.8
89.54
89.44
89.5
89.4
89.08
87.5
89.29
87.84
89.59
87.24
89.19
88.29
86.58
86.36
85.88
88.11
87.06
87.3
86.66
86.34
85.3
87.41
86.31
87.37
86.58
82.2
81.84
88.33
82.01
87.65
85.2
87.75
87.46
86.31
87.25
83.19
86.28
91.2
91.27
91.67
91.68
91.64
91.42
91.55
91.42
91.59
91.57
91.4
91.51
91.4
91.6
91.71
91.62
91.9
91.59
91.43
91.56
91.62
91.35
91.46
91.33
91.57
91.73
91.37
91.57
91.46
91.52
91.53
91.69
91.46
91.64
91.75
91.59
91.48
91.6
91.57
91.44
91.71
91.71
91.95
91.97
91.81
91.72
91.53
91.84
91.68
91.77
91.72
92.03
91.81
91.89
91.73
91.61
91.79
91.91
91.71
91.92
91.76
91.66
91.88
91.77
91.94
91.7
91.75
91.66
91.77
91.65
91.69
91.82
92.01
91.92
91.92
91.93
91.9
91.92
91.88
91.81
91.81
91.85
91.76
91.87
91.72
91.69
91.81
91.99
91.86
91.93
91.92
91.69
91.85
91.81
91.68
91.78
91.82
91.79
91.69
91.68
91.82
91.85
91.82
91.85
91.65
91.74
91.76
91.85
91.64
91.88
91.7
91.77
91.81
91.77
91.75
91.74
91.86
91.73
91.74
91.68
91.88
91.67
91.8
91.85
91.64
91.72
91.7
91.76
91.75
91.84
91.74
91.54
91.57
91.64
91.86
91.53
91.76
91.66
91.73
91.8
