train_epoch_scores
25.19
32.3325
46.7925
57.7175
63.46
67.375
70.1725
72.7475
74.9175
77.07
78.6625
80.115
81.2525
81.8975
82.5475
82.8925
83.44
84.03
84.5925
84.675
85.2125
85.51
85.5875
85.6325
85.6775
85.9875
86.4875
86.42
87.095
87.0075
87.2725
87.2475
87.39
87.41
87.5525
87.49
87.9575
87.92
87.8775
87.66
87.9675
88.53
87.735
87.8825
88.1475
88.6225
88.37
88.2975
88.5675
88.49
88.7525
88.625
88.815
88.7275
88.7
88.8525
89.13
89.12
88.9275
89.2325
89.33
89.1975
88.8025
89.3925
89.3225
89.0575
89.2075
89.4425
89.1625
89.6
89.075
89.3025
89.22
89.545
89.4025
89.385
89.42
89.67
89.38
89.68
89.3775
89.5975
89.4975
89.5125
89.555
89.6875
89.715
89.9525
89.8475
89.8625
89.885
89.8325
89.67
90.1775
89.875
90.2475
90.2325
89.8825
90.0525
89.955
90.0275
90.31
90.0
90.3075
89.7925
90.23
90.0075
90.1975
90.575
90.0375
90.2675
90.4625
89.88
90.1675
90.0275
90.39
90.3125
90.165
90.68
90.1775
90.1775
90.275
90.1675
90.365
90.28
90.025
90.395
90.6225
90.0925
90.395
90.37
90.3575
90.5175
90.505
90.74
90.2475
90.3675
90.67
90.15
90.6075
90.7875
90.1525
90.26
90.445
90.54
90.435
90.4825
90.7325
90.46
90.245
90.3925
90.31
90.6675
90.485
90.3625
89.9875
90.465
90.4875
90.4625
90.375
90.5425
90.3575
90.435
90.465
90.7825
90.4875
90.505
90.6675
90.455
90.8575
95.6725
97.12
97.745
98.115
98.3925
98.5675
98.8475
99.01
99.1775
99.3125
99.3725
99.4
99.4975
99.6025
99.66
99.6425
99.7
99.7375
99.775
99.78
99.755
99.8425
99.81
99.8025
99.8225
99.805
99.8075
99.795
99.78
99.8425
99.8175
99.7875
99.835
99.805
99.8275
99.6825
99.6425
99.7675
99.8425
99.7425
99.7575
99.7175
99.63
99.655
99.5675
99.5
99.45
99.4925
99.42
99.255
99.2275
99.3325
99.885
99.9125
99.915
99.935
99.94
99.9325
99.935
99.945
99.9475
99.945
99.95
99.9325
99.965
99.955
99.9525
99.9825
99.96
99.97
99.9625
99.9575
99.9625
99.9725
99.96
99.9775
99.98
99.97
99.96
99.985
99.975
99.97
99.97
99.965
