devepoch_precision
12.79
20.88
24.54
25.0
29.29
30.39
32.83
36.0
32.48
36.58
37.11
31.73
36.73
36.85
37.05
39.88
38.05
40.09
36.89
42.06
39.55
42.12
45.28
44.08
40.64
41.54
38.1
43.44
44.67
41.53
37.62
42.54
41.35
40.34
43.51
39.81
34.85
42.64
47.12
46.27
45.48
42.57
36.52
44.57
42.51
39.35
38.8
43.93
46.13
41.97
42.05
41.23
43.3
40.26
44.36
36.76
41.12
45.53
45.7
44.12
42.33
47.07
39.7
43.65
47.64
38.26
36.62
47.44
36.04
44.63
47.93
43.49
46.46
36.95
46.67
44.05
44.84
46.26
45.43
42.69
42.28
48.05
43.96
44.58
41.5
41.86
41.21
45.16
48.92
45.14
42.96
45.66
39.09
36.76
45.36
47.98
42.63
42.4
45.04
46.55
40.33
45.7
44.51
48.19
39.89
48.1
50.01
44.39
45.11
43.17
42.98
47.39
40.38
48.23
38.66
49.47
42.21
43.34
45.16
48.49
64.95
65.17
65.17
64.97
64.15
64.39
64.38
64.11
62.92
62.66
61.0
61.91
61.24
61.81
59.97
61.41
57.62
59.45
61.62
58.85
60.95
59.54
60.83
61.36
57.72
58.19
58.8
56.53
59.9
58.93
56.79
62.27
57.82
59.23
57.99
58.51
57.02
60.51
55.31
56.8
68.86
68.62
68.27
68.5
68.31
68.26
67.64
68.65
67.69
67.73
67.99
67.86
67.87
67.71
67.51
67.46
67.51
67.59
67.53
67.84
67.57
67.86
67.12
67.64
67.47
67.71
67.13
67.08
66.85
67.06
67.41
67.08
67.18
66.65
66.79
66.9
66.48
66.71
66.09
66.62
67.75
68.0
67.82
67.6
67.94
68.07
67.77
67.68
67.69
67.79
67.87
67.89
67.68
67.84
67.75
67.8
67.85
67.74
67.68
67.61
67.63
67.75
67.82
67.76
67.61
67.73
67.94
67.82
67.69
67.9
67.78
67.41
67.66
67.67
67.52
67.68
67.58
67.69
67.28
67.49
67.8
67.5
67.36
67.57
67.62
67.59
67.4
67.47
67.61
67.53
67.51
67.81
67.48
67.38
67.43
67.61
67.73
67.55
67.48
67.49
67.47
67.55
67.58
67.7
67.63
67.74
67.27
67.26
67.44
67.59
67.5
67.66
67.47
67.62
67.22
67.64
67.07
67.81
67.44
67.37
67.4
67.4
67.18
67.31
67.37
67.45
67.56
67.48
67.59
67.52
67.3
67.58
67.39
67.41
67.15
67.39
67.2
67.23
67.4
67.39
