train_losses
4.703998565673828
4.639220237731934
4.678082466125488
4.682580590248108
4.712823104858399
4.715305169423421
4.715072291237967
4.725982308387756
4.7116480403476295
4.705516386032104
4.7010181600397285
4.712439338366191
4.706408977508545
4.699452604566302
4.688920815785726
4.690600126981735
4.689125341527602
4.671415355470446
4.660893289666427
4.650240707397461
4.6488291422526045
4.651999451897361
4.658635927283245
4.657853066921234
4.65378511428833
4.652466022051298
4.649639818403456
4.643920302391052
4.641241303805647
4.639140939712524
4.637927839832921
4.631007090210915
4.627778674616958
4.625174143735101
4.6232103211539135
4.621833271450466
4.610720286498198
4.607538461685181
4.603027074764936
4.599230051040649
4.598126295136242
4.592878943397885
4.584755043650782
4.575769240205938
4.57323252360026
4.567276591839998
4.567460496374902
4.568631748358409
4.5670080768818755
4.563959074020386
4.55997589522717
4.558511257171631
4.557660453724411
4.555130322774251
4.548978155309504
4.540290432316916
4.535254612303617
4.533026966555365
4.53053992481555
4.526527293523153
4.522368509261335
4.518318437760876
4.5174217526874845
4.513222515583038
4.517167524191049
4.516601706996108
4.5163458425607255
4.514113391146941
4.511152329652206
4.50820529120309
4.506680307253985
4.504479428132375
4.504890161017849
4.505455377939585
4.502533957163493
4.498918238439058
4.496093465136243
4.496169921679375
4.497536260870438
4.496236276626587
4.498491104738212
4.4939685798272855
4.491140181759754
4.488457781927926
4.48480572420008
4.482990203901779
4.478013455182657
4.474641073833812
4.4724382068334
4.469700998730129
4.466498689337091
4.460862307444863
4.457068333061793
4.458542182090435
4.458298434709247
4.457190516094367
4.456323444228811
4.449942148461634
4.447627416764847
4.445479052066803
4.441906893607413
4.4392168451758
4.435926106369611
4.437081994918676
4.4380094369252525
4.436321656658964
4.434831683880815
4.433308488792843
4.4309200168749605
4.427432690967213
4.425171218476854
4.423719846776554
4.4218419779718445
4.421358378309953
4.4185414086217465
4.41596671425063
4.414414281519051
4.409826947470843
4.409278815533934
4.404314982891083
4.401807296374613
4.399389700811417
4.398063814736964
4.39673606041939
4.394357940673828
4.391224395661127
4.387786891516738
4.385038085281849
4.3830244116080825
4.381898296796359
4.3791906233052265
4.377555037989761
4.3771162714277
4.373362188908591
4.369963320979366
