trainepoch_precision
36.6975
48.81
54.755
58.735
61.5225
63.965
65.7775
67.2525
68.3925
68.9025
69.3425
70.325
70.105
70.5725
70.835
71.2775
71.49
71.52
71.585
71.67
71.9725
71.705
71.6375
72.3925
72.21
71.8425
72.2575
72.52
72.325
72.0075
72.3075
72.29
72.89
72.76
72.4075
72.4275
73.005
73.275
73.0175
73.285
73.135
72.775
72.86
72.8425
73.31
73.3125
73.3275
73.2325
73.175
73.1075
73.1475
73.1925
73.08
73.385
73.3075
73.5175
73.655
73.3625
73.55
73.62
73.73
73.7575
73.565
73.465
73.8325
73.47
73.7875
73.5425
73.5525
73.655
73.5925
73.57
73.85
73.78
73.2975
73.4825
73.4475
73.4025
73.355
73.5125
73.61
73.6225
73.845
73.5325
73.6375
73.775
73.8325
73.325
73.6525
73.7225
81.97
83.265
83.4875
83.5425
83.7225
83.9425
83.7475
83.765
83.84
84.09
84.05
84.26
84.34
84.3725
84.4325
84.6525
84.635
84.6525
84.985
84.9275
84.8875
84.9575
84.745
84.9575
85.4275
85.065
85.1225
85.0375
85.37
85.2125
85.5125
85.155
85.37
85.4225
85.4125
85.43
85.665
85.79
85.4225
85.6625
85.46
85.525
85.475
86.03
85.6175
85.5925
85.7575
85.9425
85.625
85.885
85.715
85.805
85.79
85.8675
86.1125
86.03
85.98
86.11
85.8675
85.69
91.0125
92.055
92.47
92.6825
92.945
93.21
93.32
93.1875
93.44
93.3525
93.385
93.5125
93.4325
93.3725
93.45
93.3425
93.5925
93.4675
93.2525
93.6175
92.9925
93.445
93.46
93.37
93.1975
93.29
93.3875
93.445
93.3875
93.4475
93.475
93.52
93.5325
93.6525
93.45
93.5125
93.4775
93.775
93.4825
93.43
93.5175
93.6125
93.67
93.755
93.695
93.685
93.4325
93.83
93.7425
93.5725
93.72
93.8525
93.9125
93.8775
93.9425
93.655
93.7325
94.0125
94.0275
94.05
96.93
97.47
97.7725
97.9225
97.98
97.9975
98.2175
98.255
98.31
98.41
98.4
98.475
98.59
98.53
98.5725
98.5475
98.5975
98.8
98.6375
98.8025
98.8175
98.86
98.81
98.845
98.7725
98.8975
98.9075
98.905
98.9725
98.9375
98.9175
98.75
98.9225
98.85
98.8125
98.9025
98.955
98.9
98.985
98.92
98.885
98.835
98.94
98.905
98.955
98.9075
98.955
98.905
98.915
98.77
98.815
98.9875
99.0075
99.0
98.935
99.005
98.9425
98.8175
98.8125
98.8125
98.84
98.955
98.8125
98.8175
98.835
98.765
98.8575
98.72
98.8225
98.8075
98.685
98.835
98.695
98.7925
98.675
98.86
98.59
98.7925
98.735
98.695
98.7025
98.805
98.77
98.6525
98.77
98.7175
98.625
98.6775
98.7
98.65
