trainepoch_precision
35.6575
54.9125
64.625
68.7725
73.9825
77.4825
79.9325
81.4725
82.7725
83.8875
84.3875
85.4325
85.8425
86.375
86.65
87.0125
87.185
87.5425
88.2075
87.915
88.3975
88.725
88.615
89.015
88.865
89.145
89.3825
89.5775
89.67
89.59
89.535
89.5625
89.945
89.9575
90.2875
89.88
90.2025
90.0525
90.3425
90.265
90.5725
90.1475
90.4125
90.66
90.695
90.3975
90.6025
90.855
90.4675
90.84
90.645
90.7175
90.6975
90.8625
91.0675
90.9375
90.7725
90.9975
90.9
90.94
91.09
91.06
91.0925
90.865
91.1825
90.5725
91.1825
91.1725
90.835
91.2925
91.2925
91.5175
91.07
91.1025
91.365
91.24
91.2825
91.3425
91.6075
91.315
91.1375
91.385
91.3225
91.145
91.235
91.42
91.325
91.6525
91.5725
91.32
91.28
91.3675
91.3
91.5075
91.56
91.3225
96.115
97.425
97.9625
98.415
98.6025
98.9475
99.055
99.24
99.41
99.305
99.5175
99.48
99.57
99.615
99.5825
99.67
99.5975
99.605
99.6825
99.6625
99.67
99.5675
99.61
99.65
99.615
99.66
99.5025
99.635
99.63
99.51
99.425
99.48
99.53
99.535
99.3225
99.3225
99.195
99.3725
99.2975
99.365
99.42
99.455
99.465
99.52
99.45
99.5175
99.51
99.5675
99.645
99.615
99.595
99.5775
99.6175
99.6275
99.6275
99.635
99.6675
99.7075
99.6675
99.69
99.705
99.7025
99.705
99.72
99.7325
99.7825
99.7775
99.7825
99.7425
99.7825
99.82
99.7925
99.825
99.8
99.805
99.8475
