devepoch_precision
48.07
54.53
61.23
63.8
72.9
73.28
77.23
79.66
78.29
76.3
72.8
78.5
79.24
80.1
83.56
83.62
81.49
84.06
79.36
82.13
82.77
82.74
83.28
84.86
77.46
83.78
85.35
81.34
85.73
85.69
80.89
85.19
85.42
83.36
82.98
84.39
78.52
85.55
84.76
82.93
82.45
86.27
85.2
81.19
82.54
80.08
85.79
84.77
84.25
82.5
82.9
84.84
82.66
88.72
85.22
86.08
84.69
87.61
86.82
83.12
87.6
82.78
84.81
85.05
80.93
88.8
87.23
85.14
84.34
83.45
88.26
86.95
86.24
84.55
88.06
85.29
86.45
85.38
83.78
83.49
85.22
84.47
82.52
84.41
84.28
84.68
85.75
85.1
87.09
83.6
82.39
86.47
85.17
85.81
87.1
85.05
93.45
93.81
93.71
93.96
93.86
94.12
94.02
93.7
93.9
93.86
94.0
93.91
93.72
93.66
93.68
93.52
93.82
93.55
93.7
93.64
93.27
93.72
93.71
93.25
93.15
93.92
92.66
93.17
93.07
93.09
93.55
93.35
93.56
92.71
93.01
93.01
94.16
94.2
94.23
94.18
94.25
94.11
94.19
94.15
94.17
94.29
94.19
94.12
94.05
94.14
94.23
94.14
94.08
94.12
94.19
94.17
94.16
94.19
94.24
94.16
94.2
94.2
94.11
94.18
93.95
93.94
94.11
94.09
94.09
94.08
94.1
94.04
94.16
94.07
94.2
94.16
