trainepoch_precision
39.5825
59.325
69.275
75.14
79.165
82.1475
84.6675
86.85
89.2475
91.3425
93.18
94.4525
95.0125
94.795
94.255
92.5175
90.4125
88.91
87.885
86.9975
87.2175
86.57
86.8225
86.975
87.4175
87.81
88.505
89.4725
90.4025
91.6125
93.2125
94.5725
96.1075
97.56
98.6175
99.1425
99.2075
99.275
99.14
98.4225
96.43
93.935
92.295
90.6225
89.815
89.6575
89.2875
89.495
89.7
89.7425
90.4675
91.4175
92.2275
93.335
94.5525
95.9825
97.3875
98.5425
99.22
99.5525
99.6
99.56
99.58
99.1225
97.865
94.94
92.9825
91.5125
90.525
90.4575
90.1025
90.21
90.38
90.6725
91.2325
91.725
92.3675
93.8125
95.225
96.4175
97.9125
98.8075
99.36
99.66
99.7075
99.6475
99.6525
99.5575
98.1375
95.61
93.1875
91.8725
91.0325
90.6875
90.4875
90.505
90.3275
91.14
91.5425
92.0975
93.0975
94.165
95.4575
96.585
98.1025
98.9
99.52
99.6525
99.75
99.675
99.68
99.4575
98.3675
95.9125
93.515
91.96
91.385
90.7525
90.5425
90.7875
90.87
91.2925
91.5775
92.5975
93.165
94.4125
95.7275
96.84
98.315
99.0675
99.485
99.73
99.725
99.76
99.7275
99.585
98.5
96.07
93.3675
92.3075
91.44
91.06
91.0875
90.855
90.935
91.08
91.725
92.7575
93.3825
94.4775
95.7975
97.015
98.1325
99.185
99.6075
99.7475
99.775
99.7525
99.7575
99.7075
98.79
96.26
94.04
92.0475
91.42
91.2875
91.0275
90.7
91.4225
91.3225
92.2075
92.315
93.44
94.455
95.8
97.1275
98.375
99.12
99.5475
99.705
99.8075
99.73
99.74
99.6775
98.64
96.22
93.6375
92.4025
91.3875
91.415
90.7975
90.95
91.24
91.6625
91.95
92.4725
93.5075
94.685
95.605
97.3375
98.4575
99.14
99.56
99.76
99.7625
99.7775
99.78
99.695
99.0325
96.4475
93.7725
92.165
91.6775
91.56
90.84
91.3075
91.27
91.665
91.6425
92.9325
93.4525
94.9275
95.9575
97.38
98.5
99.21
99.5825
99.7125
99.8175
99.7875
99.795
99.665
98.9525
96.3475
93.7125
92.615
91.7325
91.055
91.1975
91.0575
91.165
91.525
91.9525
92.6125
93.615
94.7925
96.1525
97.335
98.5125
99.1675
99.6275
99.7025
99.7875
99.78
99.7525
99.6525
99.0175
96.4325
93.8925
92.5675
91.805
91.4125
91.005
90.935
91.3325
91.685
92.16
92.75
93.5675
94.6775
95.945
97.445
98.3825
99.2175
99.615
99.7275
99.7725
99.775
99.7525
99.7025
99.0625
96.6625
93.9775
92.5725
91.755
91.3325
91.255
91.2025
91.0875
91.5675
92.195
92.695
93.64
94.8575
96.15
97.3725
98.4075
99.25
99.6225
99.7825
