trainepoch_precision
13.395
21.7475
26.7825
30.28
33.365
35.455
37.22
38.8025
39.2925
40.4075
41.465
41.72
42.1375
42.085
43.4575
43.6
43.9825
44.485
44.505
44.87
44.96
45.1625
45.5775
45.715
46.035
46.0
46.0575
45.7775
46.3675
46.45
46.58
46.87
46.44
46.705
46.7925
46.9725
47.0125
47.38
46.88
47.1425
47.4925
47.2825
47.3175
47.6475
47.2325
47.96
47.965
47.8425
47.515
47.825
48.1625
47.7925
48.0025
48.2375
48.23
48.3475
48.1125
48.325
48.3325
48.365
48.44
48.5875
48.525
48.6275
48.495
48.425
48.455
48.3375
49.025
49.05
48.6475
48.8825
48.9625
48.735
48.98
49.0925
48.8475
49.0875
49.41
48.8975
49.07
49.02
49.195
49.5725
49.1925
49.01
49.28
49.57
49.5375
49.27
49.13
49.2625
49.17
49.5825
49.7425
49.3475
49.645
49.6075
49.4075
49.5575
49.6125
49.0425
49.17
49.4975
49.3775
49.8025
49.345
49.7575
49.4375
49.77
49.645
48.9425
49.66
49.255
49.4925
49.605
49.36
49.66
49.78
49.6025
58.095
59.4575
60.0975
60.365
60.4525
60.8775
60.7875
60.7475
60.815
60.9025
60.9675
60.98
60.8075
60.565
60.7275
60.88
60.765
60.51
60.82
60.6725
60.7275
60.5375
60.6675
60.7825
60.835
60.66
60.845
60.6175
60.5125
60.75
61.025
60.92
61.1
61.305
60.9775
60.73
60.81
60.9625
61.0
61.4275
66.2225
67.3375
67.5025
67.675
68.1075
67.7375
68.175
68.22
68.4575
68.2175
68.47
68.37
68.3125
68.5925
68.1675
68.3725
68.81
68.395
68.4325
68.665
68.7525
68.44
68.44
68.84
68.6775
68.75
68.43
68.78
68.7025
68.8925
68.6975
68.5425
68.8075
68.845
68.96
68.8775
68.7825
68.8875
68.795
68.65
71.145
71.425
71.5775
71.8225
71.8475
71.8275
71.92
71.8975
71.925
71.9225
71.72
71.725
72.05
71.725
71.995
71.9125
71.81
72.1275
71.8725
72.255
71.9525
72.1075
71.975
71.9675
72.1375
72.205
72.1225
72.22
72.12
72.28
72.56
72.11
72.0325
72.145
72.32
71.96
72.455
72.275
72.1
72.2775
72.1575
72.4625
72.39
72.29
72.335
72.665
72.0
72.525
72.2875
72.415
72.46
72.3075
72.4775
72.44
72.035
72.415
72.3075
72.4675
72.3775
72.22
72.335
72.19
72.49
72.38
72.325
72.055
72.5775
72.3125
72.6475
72.7075
72.355
72.8125
72.86
72.3825
72.6325
72.4525
72.3175
72.595
72.6075
72.41
72.48
72.675
72.7025
72.6125
72.43
72.6225
72.6575
72.885
72.445
72.5325
72.715
72.56
72.4025
72.55
72.545
72.4625
72.7125
72.7475
72.695
72.7325
