devepoch_precision
18.61
29.47
36.73
40.88
43.6
46.56
46.63
50.18
52.15
53.64
53.09
52.89
51.9
52.66
55.04
55.23
56.12
55.5
52.58
56.63
58.75
58.54
56.96
53.83
57.44
58.88
58.62
58.02
57.69
59.76
59.21
57.88
56.7
57.1
58.13
56.01
58.4
56.85
57.47
55.98
54.52
57.5
60.01
59.55
59.99
56.05
58.19
61.09
59.05
58.21
56.24
55.34
58.87
58.15
59.51
57.48
58.44
53.53
61.05
56.47
59.18
51.99
57.07
59.56
55.58
58.6
59.89
58.88
57.65
57.87
58.54
59.58
58.16
57.78
57.96
55.41
58.9
58.79
58.67
57.4
58.83
56.44
58.58
59.61
59.76
56.63
59.1
58.86
55.29
58.75
57.18
56.94
58.91
58.39
58.45
60.95
60.51
58.94
58.42
59.89
59.23
57.85
60.22
60.0
60.21
61.2
58.56
56.45
58.06
61.05
58.22
59.3
59.03
58.74
59.39
58.12
59.2
59.47
61.61
60.72
73.08
73.1
73.18
73.07
72.97
72.99
72.89
73.34
73.08
73.39
72.83
72.7
71.18
71.86
71.95
71.36
70.91
69.43
69.57
69.72
68.81
66.82
66.47
67.54
68.92
66.89
68.43
67.65
67.41
65.54
68.32
67.16
67.68
67.67
67.92
67.27
68.37
68.06
68.21
66.68
73.78
74.13
74.45
74.42
74.66
74.97
74.78
74.61
74.89
75.0
74.84
74.79
74.95
75.08
75.08
74.98
75.04
74.9
74.73
74.44
74.83
74.83
74.91
75.06
74.94
75.17
75.35
75.31
74.82
75.02
75.36
75.22
75.24
75.04
75.14
74.98
75.42
75.18
75.17
75.25
75.14
75.11
75.16
75.15
75.37
75.23
75.15
75.22
75.19
75.2
75.42
75.37
75.21
75.34
75.31
75.18
75.29
75.36
75.33
75.49
75.32
75.21
75.38
75.3
75.21
75.5
75.4
75.21
75.25
75.33
75.42
75.34
75.41
75.35
75.46
75.18
75.22
75.31
75.22
75.31
75.36
75.23
75.26
75.09
75.32
75.54
75.43
75.28
75.39
75.35
75.63
75.46
75.28
75.34
75.61
75.36
75.19
75.5
75.23
75.15
75.45
75.04
75.53
75.41
75.55
75.31
75.26
75.47
75.39
75.28
75.35
75.39
75.34
75.33
75.25
75.53
75.51
75.42
75.46
75.2
75.23
75.3
75.32
75.4
75.3
75.29
75.41
75.45
75.32
75.32
75.66
75.35
75.26
75.33
75.21
75.51
75.2
75.59
75.45
75.33
