trainepoch_precision
12.84
24.6825
33.445
40.755
46.2025
50.665
54.35
57.005
59.3425
61.0925
62.735
64.35
65.3075
66.1425
67.4175
68.05
68.635
69.26
69.95
70.09
70.94
71.39
71.78
72.0475
72.035
72.7625
72.98
73.0725
73.7225
73.485
74.2275
74.5675
74.0175
74.67
74.6875
74.665
74.805
75.51
75.03
75.29
75.0875
75.87
75.6775
76.085
75.57
76.0425
75.755
76.08
76.19
76.02
76.2125
76.145
76.135
76.3575
76.5525
76.7825
76.7725
76.625
76.8475
76.9925
76.8975
76.745
76.8025
77.025
76.8375
77.4875
76.76
77.1825
77.2025
77.1425
77.0875
77.23
77.6375
77.7575
77.37
77.5975
77.3975
77.375
77.745
77.6725
77.59
77.765
77.8475
77.615
77.8525
77.4075
77.6675
78.065
77.63
77.7025
77.89
77.7775
77.8975
77.9825
78.075
78.1475
78.1875
78.6425
77.6075
77.515
78.0475
78.0125
77.995
77.865
78.1675
78.315
78.31
78.54
77.8125
78.085
78.2025
78.3375
77.8125
78.4275
78.0675
78.19
78.0575
78.3975
78.615
78.5725
90.9425
95.4925
96.8775
97.6275
98.1525
98.5775
98.7325
98.8775
98.9
99.0675
99.135
98.965
98.9375
98.7925
98.7525
98.6825
98.5075
97.64
97.4925
97.0025
96.815
96.2525
95.8775
95.6075
95.8525
96.0225
95.85
96.1025
95.3875
95.8975
95.755
96.1625
96.19
95.6925
96.24
96.3
95.98
95.9475
96.465
96.4
99.0875
99.6975
99.8125
99.865
99.88
99.9375
99.9375
99.91
99.935
99.9175
99.96
99.94
99.95
99.9475
99.9575
99.9675
99.9575
99.9625
99.9725
99.97
99.975
99.96
99.9625
99.975
99.965
99.98
99.98
99.9625
99.9775
99.98
99.9725
99.9775
99.9775
99.98
99.965
99.9725
99.9725
99.975
99.985
99.9725
99.9875
99.97
99.9775
99.9825
99.9875
99.9925
99.985
99.9875
99.9825
99.9875
99.99
99.98
99.995
99.99
99.9875
99.985
99.9775
99.9875
99.995
99.98
99.9925
99.975
99.98
99.985
99.9825
99.9925
99.9875
99.9925
99.985
99.9925
99.9825
99.99
99.9875
99.99
99.995
99.9925
99.99
99.99
99.99
99.9825
99.9875
99.99
99.9875
99.995
99.985
99.9925
99.9875
99.9925
99.99
99.99
99.99
99.99
99.985
99.99
99.985
99.9875
99.985
99.985
99.9875
99.985
99.9875
99.9875
99.985
99.985
99.9925
99.9925
99.9925
99.99
99.995
99.995
99.9925
99.99
99.985
99.9875
99.995
99.99
99.985
99.985
99.9975
99.9925
99.9875
99.9875
99.9875
99.995
99.99
99.9825
99.985
99.9875
99.9875
99.9875
99.9925
99.99
99.9825
99.985
99.985
99.9925
99.99
99.99
99.9875
99.995
