devepoch_precision
20.77
31.0
38.99
43.85
50.29
52.58
62.29
58.47
68.68
74.71
64.68
74.93
71.9
73.6
77.58
79.43
78.52
77.84
81.57
78.79
76.53
82.05
78.31
79.31
78.08
74.8
81.73
82.43
79.6
80.63
78.5
83.48
84.86
84.05
81.68
81.01
76.32
85.11
84.56
81.14
83.78
84.59
84.56
83.2
81.65
81.24
79.76
82.4
77.44
80.73
79.68
79.31
84.78
85.78
84.83
84.6
82.02
86.45
82.28
82.45
85.98
87.07
84.73
83.83
84.52
79.97
84.81
80.49
85.27
84.68
85.41
83.01
81.45
85.39
84.87
84.66
79.32
85.47
83.8
80.88
80.52
78.78
86.0
82.34
85.06
83.53
84.54
86.49
83.66
84.33
85.9
85.75
76.41
85.29
85.88
82.91
83.4
85.74
74.83
85.79
84.4
86.73
84.93
86.39
84.86
85.61
83.51
83.39
83.48
82.04
85.3
83.28
85.07
82.03
87.09
86.82
81.77
79.79
86.13
84.96
93.35
92.96
93.02
92.78
92.82
92.83
92.9
91.71
93.31
92.41
91.59
91.84
91.5
92.27
91.37
92.12
91.38
91.88
90.99
91.38
89.93
89.76
89.37
91.36
90.39
91.77
90.56
90.67
87.86
91.69
91.54
91.61
90.85
90.02
92.14
91.56
91.11
89.36
90.96
91.67
94.09
94.41
94.37
94.46
94.53
94.45
94.6
94.44
94.45
94.46
94.48
94.53
94.37
94.4
94.72
94.46
94.52
94.51
94.34
94.37
94.61
94.3
94.49
94.46
94.37
94.38
94.56
94.4
94.42
94.48
94.51
94.62
94.52
94.29
94.57
94.48
94.37
94.53
94.4
94.34
94.41
94.47
94.48
94.48
94.51
94.54
94.62
94.66
94.65
94.68
94.62
94.6
94.68
94.58
94.57
94.69
94.55
94.7
94.49
94.58
94.53
94.56
94.53
94.64
94.65
94.6
94.62
94.62
94.66
94.52
94.55
94.47
94.5
94.52
94.49
94.56
94.54
94.55
94.6
94.61
94.58
94.56
94.65
94.59
94.51
94.59
94.57
94.57
94.69
94.56
94.55
94.59
94.68
94.66
94.66
94.56
94.57
94.66
94.64
94.66
94.63
94.65
94.51
94.54
94.5
94.59
94.65
94.65
94.61
94.6
94.52
94.56
94.5
94.58
94.48
94.58
94.55
94.62
94.64
94.51
94.56
94.56
94.49
94.68
94.47
94.53
94.56
94.59
94.58
94.66
94.6
94.61
94.52
94.68
94.65
94.66
94.73
94.71
94.64
94.63
