trainepoch_precision
25.1775
33.0525
36.72
39.9725
42.7625
45.395
47.485
50.035
51.8925
53.6075
55.105
56.6625
57.9125
59.36
60.7525
61.735
62.89
63.51
64.61
65.6775
66.645
67.435
68.1425
69.2025
69.765
70.4225
71.0475
71.9025
72.475
73.0675
73.6275
74.215
74.9075
75.465
75.9625
76.355
77.0825
77.5575
77.8075
78.4675
78.9975
79.2025
79.875
80.24
80.4125
80.7125
81.29
81.4325
81.97
82.17
82.355
82.6575
83.025
83.5625
83.785
84.115
84.1425
84.5275
84.8875
85.1925
85.5825
85.5925
85.8875
85.9975
86.17
86.57
87.0075
86.8875
87.5225
87.2075
87.615
87.735
88.0975
88.2075
88.36
88.5275
88.73
89.255
89.275
89.4275
89.695
89.6525
89.935
90.165
90.3675
90.475
90.41
90.645
90.92
91.0
91.2575
91.1525
91.5825
91.92
91.8075
92.14
92.1225
92.3075
92.4275
92.52
92.7225
92.7375
92.77
92.9675
93.19
93.305
93.325
93.17
93.53
93.6125
93.6325
93.9975
94.11
94.1475
94.225
94.315
94.44
94.56
90.8525
76.7675
81.8675
83.5525
84.7375
85.68
86.935
87.2225
88.155
88.65
89.31
89.9475
90.3075
91.095
91.09
91.5275
91.8875
92.3325
92.6
93.1475
93.3125
93.5725
93.975
94.0575
94.45
94.8575
94.8925
95.2775
95.3975
95.7175
95.74
95.99
96.085
96.2525
96.06
96.66
96.7925
96.92
97.0025
96.9875
97.54
97.22
97.4625
97.5675
97.49
97.595
97.675
97.9925
98.03
98.2
98.1775
98.3275
98.19
98.295
98.4475
98.455
98.4225
98.385
98.49
98.63
98.35
98.8225
98.825
98.7975
98.9325
98.65
98.835
98.7425
98.9175
98.925
99.0525
99.0625
99.095
99.2675
99.205
98.925
99.18
99.24
99.17
99.11
99.21
99.245
99.2475
99.2725
99.27
99.3375
99.1425
99.125
99.145
99.42
99.2675
99.4425
99.3675
99.4775
99.465
99.5175
99.2625
99.485
99.315
99.4475
99.5175
99.61
99.525
99.34
99.53
99.4375
99.5825
99.51
99.4275
99.505
99.7225
99.675
99.68
99.585
99.695
99.4875
99.415
99.5625
99.5175
99.5975
99.46
99.425
99.6275
99.69
99.745
99.6975
99.505
99.3325
99.5175
99.5675
99.5975
99.6025
99.63
99.6275
99.6075
99.605
99.62
99.6625
99.6175
99.5675
99.7275
99.7475
99.6725
99.585
99.5925
99.62
99.725
99.7325
99.66
99.6675
99.7575
99.605
99.54
99.73
99.84
99.765
99.81
99.715
99.7925
99.625
99.7325
99.615
99.59
99.7475
99.77
99.785
99.7825
99.8025
99.69
99.6325
99.745
99.745
99.685
99.56
99.6375
99.68
99.5325
99.615
99.6125
99.7725
99.725
99.695
99.665
99.7875
99.715
99.675
99.75
99.75
99.73
99.7075
99.7925
99.765
99.7725
99.7375
99.7475
99.725
99.67
99.69
99.66
99.655
99.7525
99.805
99.805
99.8425
99.79
99.7225
99.8
99.825
99.7575
99.6925
99.6625
99.64
99.785
99.7525
99.7125
99.8225
72.99
82.92
86.5375
88.3075
89.5925
90.5675
91.445
91.985
92.6625
93.28
93.6775
94.0675
94.325
94.7175
94.905
95.5625
95.6175
95.885
96.0125
96.2175
96.54
96.6575
96.7025
97.09
96.955
97.0975
96.9225
97.3975
97.285
73.1625
53.6925
72.2675
77.7975
80.825
82.4225
83.6625
84.3825
85.075
85.7025
86.2925
86.5825
87.3
87.52
87.5825
87.92
88.025
88.5275
88.49
88.8275
88.75
88.8825
89.14
89.3475
89.625
89.6775
89.56
89.9375
89.6775
89.76
36.7775
52.6525
56.5
60.105
62.6025
65.2475
67.3925
69.48
70.91
72.5175
74.1325
75.24
77.1825
78.185
79.2925
80.535
81.4575
82.3475
82.995
84.0125
84.63
85.325
85.9875
86.595
86.925
87.835
87.8325
88.6875
89.19
89.53
73.695
88.0675
91.0975
92.695
93.925
95.1575
95.975
96.615
97.11
97.7375
98.05
98.13
98.665
98.5475
98.8325
98.935
99.1825
99.1475
99.1325
99.275
99.2575
99.335
99.4475
99.5425
99.54
99.5675
99.615
99.57
99.5675
99.5425
99.6
99.6125
99.595
99.6825
99.6825
99.7125
99.6075
99.62
99.665
99.755
99.6775
99.76
99.7175
99.8375
99.8325
99.6725
99.735
99.715
99.8525
99.82
99.8475
99.8775
99.8925
99.81
99.8725
99.7875
99.815
99.7375
99.805
99.8225
99.7325
99.7775
99.8275
99.865
99.83
99.8875
99.895
99.8675
99.855
99.8
99.785
99.76
99.775
99.87
99.89
99.9325
99.9025
